숫자0부터 시작,시/도속성,지역속성,분류,가게명칭,위도,경도,주소,가게 전화,운영시간,예상 소요시간,사진폴더 이름,설명, #해시태그 5가지
P190418000108,1,607,1000000,오렌지룸 건대점,37.5408273,127.069487,서울특별시 광진구 화양동 7-42,02-461-1236,17:00 ~ 06:00,90,010607_오렌지룸 건대점,"미팅, 소개팅 하기에 좋은 룸 술집으로 되어 있어서 조용하고 깔끔한 분위기의 술집입니다.",룸 조용 분위기 소개팅 건대입구역
P190501000018,1,607,1000000,972Bar,37.541107,127.069216,서울특별시 광진구 화양동 9-72,010-6828-6813,18:00 ~ 04:00,70,010607_972Bar,무제한 카테일 바로 인스타 감성을 살리는 여러 문구들과 은은한 조명들이 분위기를 살린다.,무제한 칵테일 인스타 감성 건대입구
P190501000020,1,607,1000000,나리타건대점,37.5418431,127.0695231,서울특별시 광진구 화양동 9-16,02-462-5557,17:00 ~ 03:30,90,010607_나리타건대점,건대에 있는 가성비 좋은 이자카야로 일본식 안주들을 맛볼 수 있다.,아늑한 고급진 이자카야 생연어 건대입구
P190501000024,1,607,1000000,시럽,37.5419978,127.0705192,서울특별시 광진구 화양동 8-3,02-499-5482,18:00 ~ 02:00,90,010607_시럽,카페 같은 인테리어에서 분위기 좋게 맛있는 칵테일을 맛볼 수 있다.,칵테일 양주 분위기 감성 건대입구
P190501000026,1,602,1000000,청담이상 구의점,37.5378668,127.0848594,서울특별시 광진구 구의동 252-111,02-3437-3332,17:30 ~ 03:00,90,010602_청담이상 구의점,고급진 이자카야 느낌으로 분위기도 안주도 맛있다.,이자카야 일식 알탕 고급진 구의역
P190501000028,1,607,1000000,몽,37.5414289,127.0702513,서울특별시 광진구 화양동 8-91,02-462-8186,18:00 ~ 05:00,80,010607_몽,"인도풍 좌식 바로 다양한 안주, 칵테일을 맛 볼 수 있으며 물담배도 판매한다.",물담배 인도풍 좌식 칵테일 건대입구역
P190501000030,1,606,1000000,byrain,37.5640052,127.084053,서울특별시 광진구 중곡동 30-61,010-9224-3861,12:00 ~ 21:00(월화 휴무 / 주말 13:00 ~ 21:00),40,010606_byrain,디저트가 맛있기로 유명하며 인스타를 확인하고 가는 것이 좋다.,마카롱 디져트 과자 중곡동 카페
P190501000035,1,602,1000000,인,37.535278,127.0923306,서울특별시 광진구 구의3동 594-1,02-456-2526,17:30 ~ 03:00,90,010602_인,일본식 느낌의 이자카야로 분위기 좋고 다양한 안주들이 있는 술집이다.,이자카야 일식 양식 술집 강변역
P190501000037,1,607,1000000,히릿,37.5469318,127.074404,서울특별시 광진구 화양동 111-72,070-8870-4442,11:00 ~ 22:00,50,010607_히릿,"자신의 애완견을 위한 공간, 놀이방 호텔이 마련되어 있다.",강아지 애견 호텔 놀이방 어린이대공원
P190501000044,1,607,1000000,브롱스 건대점,37.5416975,127.0683231,서울특별시 광진구 화양동 47-71,010-6686-8839,17:00 ~ 02:00(주말 16:00 ~ 02:00),50,010607_브롱스 건대점,"피자와 맥주의 조합, 피맥집으로 피자는 조각으로도 판매하며 다양한 맥주 종류가 존재한다.",맥주 피자 피맥 조각 건대입구
P190501000046,1,607,1000000,샹그리라,37.5451063,127.072805,서울특별시 광진구 화양동 90-4,02-466-9998,12:00 ~ 22:00,60,010607_샹그리라,건대 고양이카페로 40마리의 다양한 고양이들이 있어서 힐링하고 가기 좋다.,2시간 고양이 카페 힐링 건대입구
P190501000048,1,602,1000000,펠어커피 구의점,37.5412294,127.0908055,서울특별시 광진구 구의동 223-23,070-7702-0053,11:00 ~ 20:00(월요일 휴무),50,010602_펠어커피 구의점,"펠어커피, 초코와 녹차를 좋아하는 사람들에게 성지인 카페이다.",초코 녹차 비주얼 생초콜릿 구의역
P190501000049,1,607,1000000,온더볼륨,37.5453441,127.0761223,서울특별시 광진구 화양동 495-23,070-7743-5555,08:00 ~ 21:00,50,010607_온더볼륨,아지자기한 인테리어의 카페이다.,힙 분위기 아늑함 라떼 건대후문
P190501000051,1,603,1000000,스타벅스 군자역점,37.5566812,127.0789171,서울특별시 광진구 군자동 478-5,02-758-8748,07:00 ~ 23:00,40,010603_스타벅스 군자역점,커피하면 떠오르는 대표적인 브랜드 스타벅스로 다양한 커피와 디저트를 판매한다.,텀블러 디져트 커피 군자역 아늑함
P190501000058,1,607,1000000,불난술집 건대점,37.5418192,127.0671878,서울특별시 광진구 화양동 46-55,02-468-5888,17:00 ~ 05:00,60,010607_불난술집 건대점,술을 부르는 안주들로 다양히 준비되어 있다.,훈제 삼겹살 맥주 안주 건대입구
P190501000060,1,605,1000000,요우코소,37.5337077,127.0662297,서울특별시 광진구 자양동 78-36,02-464-9451,18:00 ~ 01:00(일요일 휴무),70,010605_요우코소,"술집이지만 정말 다양한 안주들이 존재하고, 혼자가서 마시기에도 좋은 곳이다.",혼술 피자 파스타 소주 뚝섬유원지역
P190501000067,1,607,1000000,건대야시장,37.5412272,127.0688891,서울특별시 광진구 화양동 9-88,010-2018-0200,17:00 ~ 06:00(주말 17:00 ~ 07:00),70,010607_건대야시장,"텐진호르몬야끼의 메뉴와 비슷하며 막창, 대창, 탕, 철판구이 등 다양한 메뉴가 존재한다.",철판구이 대창 꼬치 술 건대입구
P190501000069,1,607,1000000,Study cafe Me too,37.546597,127.0703274,서울특별시 광진구 화양동 132-65,02-466-3523,10:00 ~ 24:00,60,010607_Study cafe Me too,"편안하고 쾌적한 카페에서 공부, 독서를 하기 좋다.",독서 북카페 공부 음료 건대입구
S190501000074,1,607,1000000,술이송송,37.5426859,127.0688766,서울특별시 광진구 화양동 47-1,010-9666-7731,"16:30 ~ 01:30(금,토요일 16:30 ~ 02:00)",70,010607_술이송송,화장시장에 있는 막걸리 주점으로 다양한 막걸리와 파전을 먹을 수 있다.,화양시장 막걸리 파전 비내릴땐 건대입구
S190501000075,1,605,1000000,꽃다방,37.5374236,127.0681738,서울특별시 광진구 자양동 547-64,070-8734-3933,11:00 ~ 22:30,40,010605_꽃다방,"꽃을 주는 카페로, 분위기와 꽃향기가 가득한 카페이다.",꽃향기 플라워 카페 향 건대입구
S190501000078,1,605,1000000,LITE LANE,37.5411175,127.0660706,서울특별시 광진구 자양동 17-1,02-2122-1233,11:00 ~ 22:00,50,010605_LITE LANE,"커먼그라운드에 있는 커피, 음료, 베이커리, 디져트 심지어 와인까지 있는 인테리어 예쁜 카페이다.",커피 와인 케익 커먼그라운드 건대
S190501000080,1,607,1000000,노크,37.5411479,127.0691277,서울특별시 광진구 화양동 9-86,02-461-9109,17:00 ~ 08:00,90,010607_노크,"흰색으로 된 깔끔한 인테리어, 룸 술집으로 프라이빗하게 술을 즐길 수 있다.",깔끔 룸 프라이빗 소닉워터 건대입구
S190501000081,1,607,1000000,투썸플레이스 건대입구점,37.5424092,127.0713205,서울특별시 광진구 화양동 5-12,02-461-2234,08:30 ~ 01:00,40,010607_투썸플레이스 건대입구점,건대에 있는 투썸플레이스로 다양한 음료와 디져트가 준비되어 있다.,케이크 디져트 음료 투썸 건대입구
S190501000082,1,604,1000000,까만그릴군자본점,37.5564249,127.0794341,서울특별시 광진구 능동 276-4,정보없음,16:00 ~ 04:00,90,010604_까만그릴군자본점,다양한 안주들이 존재하는 술집이다.,나가사키 불고기 술 맥주 군자역
S190501000087,1,605,1000000,괜찮아우리사이,37.542345,127.069711,서울특별시 광진구 화양동 9-76,02-3285-1568,"18:00 ~ 22:00(토,일요일 14:00 ~ 22:00 / 월요일 휴무)",50,010605_괜찮아우리사이,"반려동물 소규모 문화공간으로 인스타그램으로 오픈, 마감, 휴무를 공지한다고 하니 확인해야한다.",반려견 동물 강아지 애견 건대
S190501000090,1,602,1000000,모리이자카야,37.5504571,127.0909299,서울특별시 광진구 구의동 54-20,02-455-5989,18:00 ~ 03:00(주말 18:00 ~ 04:00),90,010602_모리이자카야,"이자카야로 사시미, 튀김 등 일본식 음식을 주로 하는 술집이다.",참치 연어 사시미 이자카야 아차산역
S190501000091,1,602,1000000,삼월의양,37.5361506,127.093086,서울특별시 광진구 구의동 589-10,02-447-3443,09:30 ~ 24:00,60,010602_삼월의양,양들처럼 편하게 휴힉하라는 카페로 좌식자리도 있어 편하게 마실 수 있다.,카페 강변역 편하게 좌식 커피
S190501000093,1,606,1000000,RADIANT,37.5570187,127.0821069,서울특별시 광진구 중곡동 142-36,02-2201-0204,08:00 ~ 23:00(주말10:00 ~ 23:00),50,010606_RADIANT,티라미수가 맛있다는 군자역에 있는 아늑한 카페이다.,티라미수 군자역 아늑함 커피 한잔
S190501000100,1,605,1000000,카페시벳 건대역점,37.5394898,127.0701339,서울특별시 광진구 자양동 1-2,02-2205-5454,10:30 ~ 24:00,40,010605_카페시벳 건대역점,내부 인테리어를 밝게 잘해놓았으며 커피와 디저트 하기 좋다.,분위기 인테리어 시벳치노 커피 건대입구
S190530000291,1,1312,1000000,흑화당 홍대본점,37.5524129,126.9227148,서울 마포구 서교동 358-124 1층,02-6407-7888,매일 11:00 - 01:00,40,011312_흑화당 홍대본점,카페 외관만 봐도 힙한 곳인 것이 팍팍 느껴지는 곳이다. 흑설탕 밀크티를 마시며 편안하게 쉴 수 있는 카페이다.,카페 홍대 밀크티 기분전환 힐링데이트
S190530000292,1,2417,1000000,홍만당,37.5631219,126.9849622,서울 중구 명동2가 32-8,02-777-4422,매일 11:00 - 21:00,30,012417_홍만당,딸기모찌 덕후라면 그냥 지나칠 수 없는 곳이다. 예약이 가능하니 웨이팅이 싫다면 미리 연락하고 가면 된다.,디저트 명동 딸기모찌웨이팅 이색디저트
S190530000293,1,1502,1000000,하프커피,37.5044253,127.0077601,서울 서초구 반포동 118-3,02-6282-3212,매일 10:00 - 22:00,40,011502_하프커피,버터크림라떼가 맛있는 곳이다. 생각보다 자리가 협소하니 자리선정을 잘해야 할 것이다.,카페 고속터미널역 버터크림라떼 힐링 카페데이트
S190530000294,1,1312,1000000,타이거슈가 홍대본점,37.5554718,126.9239791,서울 마포구 서교동 346-43,0507-1317-1341,매일 11:00 - 23:00,30,011312_타이거슈가 홍대본점,흑설탕 밀크티 맛집으로 관심 있다면 들어본 곳일 것이다. 쉑쉑버거 같이 호불호가 갈리니 참고하고 방문하길 바란다.,카페 홍대 밀크티 호불호 힐링데이트
S190530000295,1,1609,1000000,카페성수,37.5474972,127.0424889,서울 성동구 성수동1가 668-30,0507-1417-1078,매일 10:00 - 22:00,40,011609_카페성수,떠오르는 핫플레이스 성수를 대표하는 카페 성수카페이다. 서울 한복판에서 빈티지함을 느끼고 싶다면 방문하길 바란다. ,카페 성수 당근케이크 빈티지한 카페데이트
S190530000296,1,108,1000000,카페 노티드,37.5250667,127.0361817,서울 강남구 신사동 647-4 미래빌딩 1층,0507-1426-9399,평일 12:00 - 22:00 / 주말 11:30 - 22:30,40,010108_카페 노티드,고급스러운 디저트카페를 가고 싶다면 당장 이곳을 방문해야 한다. 반려동물도 동반 가능하니 참고하길 바란다.,카페 청담 디저트맛집 고급진 힐링데이트
S190530000297,1,1610,1000000,자그마치,37.5426302,127.0567522,서울 성동구 성수동2가 317-12,070-4409-7700,매일 11:00 - 23:00,40,011610_자그마치,성수의 힙한 카페로 빈티지하고 아늑한 공간에서 여유로운 대화를 하고 싶다면 추천한다.,갤러리카페 성수 공방카페 빈티지한 아늑한데이트
S190530000298,1,1610,1000000,어니언 성수,37.5446864,127.0582152,서울 성동구 성수동2가 277-135 어니언,02-1644-1941,평일 08:00 - 22:00 / 주말 10:00 - 22:00,40,011610_어니언 성수,빵이 맛있는 카페로 유명하다. 그중 팡도르 빵이 맛있으니 꼭 한 번 방문하여 좋은 분위기 속에서 여유를 즐겨보길 바란다.,갤러리카페 성수 빈티지한 바게트빵 커피거리
S190530000299,1,2355,1000000,서울커피 익선점,37.5732844,126.990037,서울 종로구 익선동 166-31 서울커피,0507-1404-4890,매일 12:00 - 22:30,40,012355_서울커피 익선점,익선동에 걸맞게 한옥집으로 된 카페이다. 80년대 서울을 느껴보고 싶다면 이곳을 방문해 맛있는 앙버터빵을 맛 보길 바란다.,한옥카페 익선동 티라미수 고즈넉한 복고데이트
S190530000300,1,2321,1000000,밀토스트,37.5731192,126.9903425,서울 종로구 돈의동 21-3,02-766-0627,매일 10:00 - 23:00,30,012321_밀토스트,스팀 식빵으로 유명한 이곳! 빵지순례를 하고 있는 분이라면 꼭 한번 들려야 하는 곳이다.,식빵 핸드드립 카페 커피 익선동
S190530000301,1,108,1000000,매뉴팩트커피 도산공원점,37.5253221,127.0356785,서울 강남구 신사동 649-8,02-3442-0914,매일 10:30 - 20:00 / 일요일 12:00 - 20:00 / 월요일 휴무,30,010108_매뉴팩트커피 도산공원점,플랫화이트가 맛있는 커피 맛집으로 유명한 '커피'만을 전문적으로 판매하는 곳이다.,카페 커피 핸드드립 느낌있는 힐링
S190530000302,1,2355,1000000,동백양과점,37.5733932,126.9895265,서울 종로구 익선동 166-73,02-744-1224,매일 10:00 - 23:00,30,012355_동백양과점,딸기 수플레 팬케이크로 핫한 이 곳은 TV에도 수차례 나올 만큼 맛집이다.,수플레 팬케이크 익선동 카페 맛집
S190530000303,1,108,1000000,더앨리 가로수길점,37.5228819,127.0224036,서울 강남구 신사동 532-10,02-3448-3399,매일 10:30 - 22:00,30,010108_더앨리 가로수길점,맛있는 버블티와 밀크티를 전문적으로 판매하는 곳이다.,밀크티 버블티 달달한 카페 분위기
S190530000313,1,108,1000000,한추,37.5240393,127.0234316,서울 강남구 신사동 549-9,02-541-0969,평일 17:00 - 02:00,50,010108_한추,안주가 너무 맛있어서 맥주가 술술 넘어가는 곳이다.,고추튀김 마늘치킨 즉석떡볶이 시끌시끌한 핫플레이스
S190530000314,1,2125,1000000,파이프,37.5384272,126.9654442,서울 용산구 이태원동 130-10,정보없음,평일 18:00 - 23:00 / 토요일 17:00 - 23:00 / 일요일 17:00 - 22:00,50,012125_파이프,피맥? 환상의 궁합을 자랑하는 피자와 맥주를 판매하는 맛집이다.,피맥 감자튀김피자 생맥주 트렌디한 핫플레이스
S190530000315,1,2439,1000000,만선호프,37.5672567,126.9917625,서울 중구 을지로3가 95-1,02-2274-1040,매일 12:00 - 24:00 연중무휴,50,012439_만선호프,옛st 호프! 노가리에 맥주한잔 즐길 수 있는 곳이다.,포장마차 생맥주 마늘치킨 시끌벅적한 데이트
S190530000316,1,1502,1000000,데블스도어 센트럴시티점,37.4991667,127.0027778,서울 서초구 반포동 118-6 CENTRALCITY반포천 복개주차장,02-6282-4466,"월요일~목요일 11:30 - 24:00 / 금요일, 토요일 11:30 - 01:00 / 일요일 11:30 - 23:00",50,011502_데블스도어 센트럴시티점,"수제맥주 맛집으로 유명한 이곳! 버거, 피자, 치킨 다 맛있는 곳이다.",수제맥주 펍 치킨 빈티지한 핫플레이스
S190530000398,1,1205,1000000,전주전집,37.4796201,126.9806284,서울 동작구 사당동 1032-1,02-581-1419,매일 15:30 - 23:00 / 일요일 15:00 - 24:00,50,011205_전주전집,TV에서 여러번 소개될 정도로 유명한 '전'맛집이다.,모듬전 알밤막걸리 해물파전 시끌벅적한 비오는날
